date,user_id,plan,mrr,status,country,signup_date
2025-10-21,u0330,pro,0,trial,Mexico,2025-10-14
2025-10-21,u0338,free,0,active,USA,2025-10-09
2025-10-21,u0342,pro,29,active,USA,2025-10-05
2025-10-21,u0371,free,0,active,USA,2025-10-16
2025-10-21,u0376,pro,29,active,USA,2025-10-09
2025-10-21,u0389,pro,29,active,France,2025-10-08
2025-10-21,u0390,pro,29,active,Brazil,2025-10-17
2025-10-21,u0404,pro,29,active,Spain,2025-10-17
2025-10-21,u0421,free,0,trial,USA,2025-10-13
2025-10-21,u0423,free,0,active,USA,2025-10-03
2025-10-21,u0425,free,0,churned,Germany,2025-10-11
2025-10-21,u0429,pro,29,active,USA,2025-10-15
2025-10-21,u0438,free,0,trial,USA,2025-10-16
2025-10-21,u0443,free,0,active,Spain,2025-10-13
2025-10-21,u0447,enterprise,299,active,Mexico,2025-10-07
2025-10-21,u0467,free,0,active,USA,2025-10-14
2025-10-21,u0487,enterprise,299,active,Germany,2025-10-05
2025-10-21,u0492,pro,29,active,UK,2025-10-21
2025-10-22,u0004,free,0,active,Mexico,2025-10-20
2025-10-22,u0009,free,0,active,UK,2025-10-20
2025-10-22,u0021,pro,29,active,UK,2025-10-08
2025-10-22,u0026,enterprise,299,active,USA,2025-10-18
2025-10-22,u0032,free,0,active,France,2025-10-15
2025-10-22,u0036,enterprise,299,active,Spain,2025-10-18
2025-10-22,u0047,free,0,churned,USA,2025-10-07
2025-10-22,u0077,free,0,active,USA,2025-10-09
2025-10-22,u0082,free,0,churned,France,2025-10-08
2025-10-22,u0087,free,0,churned,USA,2025-10-11
2025-10-22,u0088,free,0,trial,USA,2025-10-13
2025-10-22,u0090,free,0,trial,USA,2025-10-20
2025-10-22,u0094,free,0,active,USA,2025-10-08
2025-10-22,u0096,free,0,active,USA,2025-10-12
2025-10-22,u0100,free,0,trial,USA,2025-10-13
2025-10-22,u0104,free,0,trial,Spain,2025-10-09
2025-10-22,u0105,free,0,active,UK,2025-10-12
2025-10-22,u0108,enterprise,299,active,Japan,2025-10-05
2025-10-22,u0120,free,0,active,UK,2025-10-06
2025-10-22,u0126,free,0,active,USA,2025-10-22
2025-10-22,u0129,pro,29,active,USA,2025-10-21
2025-10-22,u0133,free,0,active,USA,2025-10-20
2025-10-22,u0142,free,0,active,USA,2025-10-11
2025-10-22,u0144,pro,0,churned,USA,2025-10-22
2025-10-22,u0146,free,0,active,USA,2025-10-17
2025-10-22,u0162,free,0,active,USA,2025-10-22
2025-10-22,u0178,pro,29,active,USA,2025-10-12
2025-10-22,u0188,enterprise,299,active,USA,2025-10-11
2025-10-22,u0191,free,0,active,UK,2025-10-16
2025-10-22,u0205,pro,0,trial,Spain,2025-10-13
2025-10-22,u0213,free,0,active,USA,2025-10-10
2025-10-22,u0225,free,0,active,USA,2025-10-20
2025-10-22,u0227,free,0,active,Spain,2025-10-15
2025-10-22,u0245,free,0,active,UK,2025-10-10
2025-10-22,u0249,pro,29,active,USA,2025-10-18
2025-10-22,u0265,free,0,active,Japan,2025-10-05
2025-10-22,u0269,free,0,active,Mexico,2025-10-21
2025-10-22,u0277,free,0,active,France,2025-10-22
2025-10-22,u0287,free,0,active,USA,2025-10-16
2025-10-22,u0288,free,0,active,USA,2025-10-22
2025-10-22,u0291,free,0,active,Spain,2025-10-09
2025-10-22,u0295,free,0,active,USA,2025-10-22
2025-10-22,u0299,free,0,active,USA,2025-10-08
2025-10-22,u0319,pro,29,active,Mexico,2025-10-19
2025-10-22,u0330,pro,0,trial,Mexico,2025-10-14
2025-10-22,u0338,free,0,active,USA,2025-10-09
2025-10-22,u0342,pro,29,active,USA,2025-10-05
2025-10-22,u0371,free,0,active,USA,2025-10-16
2025-10-22,u0376,pro,29,active,USA,2025-10-09
2025-10-22,u0389,pro,29,active,France,2025-10-08
2025-10-22,u0390,pro,29,active,Brazil,2025-10-17
2025-10-22,u0404,pro,29,active,Spain,2025-10-17
2025-10-22,u0421,free,0,trial,USA,2025-10-13
2025-10-22,u0423,free,0,active,USA,2025-10-03
2025-10-22,u0425,free,0,churned,Germany,2025-10-11
2025-10-22,u0429,pro,29,active,USA,2025-10-15
2025-10-22,u0438,free,0,trial,USA,2025-10-16
2025-10-22,u0443,free,0,active,Spain,2025-10-13
2025-10-22,u0447,enterprise,299,active,Mexico,2025-10-07
2025-10-22,u0467,free,0,active,USA,2025-10-14
2025-10-22,u0487,enterprise,299,active,Germany,2025-10-05
2025-10-22,u0492,pro,29,active,UK,2025-10-21
2025-10-23,u0004,free,0,active,Mexico,2025-10-20
2025-10-23,u0009,free,0,active,UK,2025-10-20
2025-10-23,u0021,pro,29,active,UK,2025-10-08
2025-10-23,u0026,enterprise,299,active,USA,2025-10-18
2025-10-23,u0032,free,0,active,France,2025-10-15
2025-10-23,u0036,enterprise,299,active,Spain,2025-10-18
2025-10-23,u0047,free,0,churned,USA,2025-10-07
2025-10-23,u0077,free,0,active,USA,2025-10-09
2025-10-23,u0081,free,0,trial,Germany,2025-10-23
2025-10-23,u0082,free,0,churned,France,2025-10-08
2025-10-23,u0087,free,0,churned,USA,2025-10-11
2025-10-23,u0088,free,0,trial,USA,2025-10-13
2025-10-23,u0090,free,0,trial,USA,2025-10-20
2025-10-23,u0094,free,0,active,USA,2025-10-08
2025-10-23,u0096,free,0,active,USA,2025-10-12
2025-10-23,u0100,free,0,trial,USA,2025-10-13
2025-10-23,u0104,free,0,active,Spain,2025-10-09
2025-10-23,u0105,free,0,active,UK,2025-10-12
2025-10-23,u0108,enterprise,299,active,Japan,2025-10-05
2025-10-23,u0120,free,0,active,UK,2025-10-06
2025-10-23,u0126,free,0,active,USA,2025-10-22
2025-10-23,u0129,pro,29,active,USA,2025-10-21
2025-10-23,u0133,free,0,active,USA,2025-10-20
2025-10-23,u0142,free,0,active,USA,2025-10-11
2025-10-23,u0144,pro,0,churned,USA,2025-10-22
2025-10-23,u0146,free,0,active,USA,2025-10-17
2025-10-23,u0162,free,0,active,USA,2025-10-22
2025-10-23,u0178,pro,29,active,USA,2025-10-12
2025-10-23,u0188,enterprise,299,active,USA,2025-10-11
2025-10-23,u0191,free,0,active,UK,2025-10-16
2025-10-23,u0205,pro,0,trial,Spain,2025-10-13
2025-10-23,u0213,free,0,active,USA,2025-10-10
2025-10-23,u0225,free,0,active,USA,2025-10-20
2025-10-23,u0227,free,0,active,Spain,2025-10-15
2025-10-23,u0245,free,0,active,UK,2025-10-10
2025-10-23,u0249,pro,29,active,USA,2025-10-18
2025-10-23,u0265,free,0,active,Japan,2025-10-05
2025-10-23,u0269,free,0,active,Mexico,2025-10-21
2025-10-23,u0277,free,0,active,France,2025-10-22
2025-10-23,u0287,free,0,active,USA,2025-10-16
2025-10-23,u0288,free,0,active,USA,2025-10-22
2025-10-23,u0291,free,0,active,Spain,2025-10-09
2025-10-23,u0295,free,0,active,USA,2025-10-22
2025-10-23,u0299,free,0,active,USA,2025-10-08
2025-10-23,u0319,pro,29,active,Mexico,2025-10-19
2025-10-23,u0320,pro,29,active,Germany,2025-10-23
2025-10-23,u0330,pro,0,trial,Mexico,2025-10-14
2025-10-23,u0338,free,0,active,USA,2025-10-09
2025-10-23,u0342,pro,29,active,USA,2025-10-05
2025-10-23,u0371,free,0,active,USA,2025-10-16
2025-10-23,u0376,pro,29,active,USA,2025-10-09
2025-10-23,u0384,free,0,active,Japan,2025-10-23
2025-10-23,u0389,pro,29,active,France,2025-10-08
2025-10-23,u0390,pro,29,active,Brazil,2025-10-17
2025-10-23,u0404,pro,29,active,Spain,2025-10-17
2025-10-23,u0421,free,0,trial,USA,2025-10-13
2025-10-23,u0423,free,0,active,USA,2025-10-03
2025-10-23,u0425,free,0,churned,Germany,2025-10-11
2025-10-23,u0429,pro,29,active,USA,2025-10-15
2025-10-23,u0433,pro,29,active,USA,2025-10-23
2025-10-23,u0438,free,0,trial,USA,2025-10-16
2025-10-23,u0443,free,0,active,Spain,2025-10-13
2025-10-23,u0447,enterprise,299,active,Mexico,2025-10-07
2025-10-23,u0467,free,0,active,USA,2025-10-14
2025-10-23,u0473,free,0,trial,USA,2025-10-23
2025-10-23,u0485,enterprise,299,active,Japan,2025-10-23
2025-10-23,u0487,enterprise,299,active,Germany,2025-10-05
2025-10-23,u0492,pro,29,active,UK,2025-10-21
2025-10-24,u0004,free,0,active,Mexico,2025-10-20
2025-10-24,u0009,free,0,active,UK,2025-10-20
2025-10-24,u0021,pro,29,active,UK,2025-10-08
2025-10-24,u0026,enterprise,299,active,USA,2025-10-18
2025-10-24,u0032,free,0,active,France,2025-10-15
2025-10-24,u0036,enterprise,299,active,Spain,2025-10-18
2025-10-24,u0039,free,0,active,UK,2025-10-24
2025-10-24,u0047,free,0,churned,USA,2025-10-07
2025-10-24,u0057,pro,29,active,Brazil,2025-10-24
2025-10-24,u0077,free,0,active,USA,2025-10-09
2025-10-24,u0081,free,0,trial,Germany,2025-10-23
2025-10-24,u0082,free,0,churned,France,2025-10-08
2025-10-24,u0087,free,0,churned,USA,2025-10-11
2025-10-24,u0088,free,0,trial,USA,2025-10-13
2025-10-24,u0090,free,0,trial,USA,2025-10-20
2025-10-24,u0094,free,0,active,USA,2025-10-08
2025-10-24,u0096,free,0,active,USA,2025-10-12
2025-10-24,u0099,pro,29,active,UK,2025-10-24
2025-10-24,u0100,free,0,trial,USA,2025-10-13
2025-10-24,u0104,free,0,active,Spain,2025-10-09
2025-10-24,u0105,free,0,active,UK,2025-10-12
2025-10-24,u0108,enterprise,299,active,Japan,2025-10-05
2025-10-24,u0120,free,0,active,UK,2025-10-06
2025-10-24,u0126,free,0,active,USA,2025-10-22
2025-10-24,u0129,pro,29,active,USA,2025-10-21
2025-10-24,u0133,free,0,active,USA,2025-10-20
2025-10-24,u0142,free,0,active,USA,2025-10-11
2025-10-24,u0144,pro,0,churned,USA,2025-10-22
2025-10-24,u0146,free,0,active,USA,2025-10-17
2025-10-24,u0162,free,0,active,USA,2025-10-22
2025-10-24,u0178,pro,29,active,USA,2025-10-12
2025-10-24,u0188,enterprise,299,active,USA,2025-10-11
2025-10-24,u0191,free,0,active,UK,2025-10-16
2025-10-24,u0205,pro,0,trial,Spain,2025-10-13
2025-10-24,u0213,free,0,active,USA,2025-10-10
2025-10-24,u0225,free,0,active,USA,2025-10-20
2025-10-24,u0227,free,0,active,Spain,2025-10-15
2025-10-24,u0245,free,0,active,UK,2025-10-10
2025-10-24,u0249,pro,29,active,USA,2025-10-18
2025-10-24,u0265,free,0,active,Japan,2025-10-05
2025-10-24,u0269,free,0,active,Mexico,2025-10-21
2025-10-24,u0277,free,0,active,France,2025-10-22
2025-10-24,u0287,free,0,active,USA,2025-10-16
2025-10-24,u0288,free,0,active,USA,2025-10-22
2025-10-24,u0291,free,0,active,Spain,2025-10-09
2025-10-24,u0295,free,0,active,USA,2025-10-22
2025-10-24,u0299,free,0,active,USA,2025-10-08
2025-10-24,u0319,pro,29,active,Mexico,2025-10-19
2025-10-24,u0320,pro,29,active,Germany,2025-10-23
2025-10-24,u0325,free,0,active,USA,2025-10-24
2025-10-24,u0330,pro,0,trial,Mexico,2025-10-14
2025-10-24,u0338,free,0,active,USA,2025-10-09
2025-10-24,u0342,pro,29,active,USA,2025-10-05
2025-10-24,u0371,free,0,active,USA,2025-10-16
2025-10-24,u0376,pro,29,active,USA,2025-10-09
2025-10-24,u0384,free,0,active,Japan,2025-10-23
2025-10-24,u0389,pro,29,active,France,2025-10-08
2025-10-24,u0390,pro,29,active,Brazil,2025-10-17
2025-10-24,u0394,pro,29,active,USA,2025-10-24
2025-10-24,u0404,pro,29,active,Spain,2025-10-17
2025-10-24,u0410,free,0,active,Germany,2025-10-24
2025-10-24,u0421,free,0,trial,USA,2025-10-13
2025-10-24,u0423,free,0,active,USA,2025-10-03
2025-10-24,u0425,free,0,churned,Germany,2025-10-11
2025-10-24,u0429,pro,29,active,USA,2025-10-15
2025-10-24,u0433,pro,29,active,USA,2025-10-23
2025-10-24,u0438,free,0,trial,USA,2025-10-16
2025-10-24,u0443,free,0,active,Spain,2025-10-13
2025-10-24,u0447,enterprise,299,active,Mexico,2025-10-07
2025-10-24,u0467,free,0,active,USA,2025-10-14
2025-10-24,u0473,free,0,trial,USA,2025-10-23
2025-10-24,u0475,free,0,active,Japan,2025-10-24
2025-10-24,u0485,enterprise,299,active,Japan,2025-10-23
2025-10-24,u0487,enterprise,299,active,Germany,2025-10-05
2025-10-24,u0492,pro,29,active,UK,2025-10-21
2025-10-25,u0004,free,0,active,Mexico,2025-10-20
2025-10-25,u0009,free,0,active,UK,2025-10-20
2025-10-25,u0021,pro,29,active,UK,2025-10-08
2025-10-25,u0026,enterprise,299,active,USA,2025-10-18
2025-10-25,u0032,free,0,active,France,2025-10-15
2025-10-25,u0036,enterprise,299,active,Spain,2025-10-18
2025-10-25,u0039,free,0,active,UK,2025-10-24
2025-10-25,u0047,free,0,churned,USA,2025-10-07
2025-10-25,u0057,pro,29,active,Brazil,2025-10-24
2025-10-25,u0077,free,0,active,USA,2025-10-09
2025-10-25,u0081,free,0,trial,Germany,2025-10-23
2025-10-25,u0082,free,0,churned,France,2025-10-08
2025-10-25,u0087,free,0,churned,USA,2025-10-11
2025-10-25,u0088,free,0,trial,USA,2025-10-13
2025-10-25,u0090,free,0,trial,USA,2025-10-20
2025-10-25,u0094,free,0,active,USA,2025-10-08
2025-10-25,u0096,free,0,active,USA,2025-10-12
2025-10-25,u0099,pro,29,active,UK,2025-10-24
2025-10-25,u0100,free,0,trial,USA,2025-10-13
2025-10-25,u0103,enterprise,299,active,UK,2025-10-25
2025-10-25,u0104,free,0,active,Spain,2025-10-09
2025-10-25,u0105,free,0,active,UK,2025-10-12
2025-10-25,u0108,enterprise,299,active,Japan,2025-10-05
2025-10-25,u0120,free,0,active,UK,2025-10-06
2025-10-25,u0126,free,0,active,USA,2025-10-22
2025-10-25,u0127,pro,29,active,USA,2025-10-25
2025-10-25,u0129,pro,29,active,USA,2025-10-21
2025-10-25,u0133,free,0,active,USA,2025-10-20
2025-10-25,u0138,free,0,active,Germany,2025-10-25
2025-10-25,u0142,free,0,active,USA,2025-10-11
2025-10-25,u0144,pro,0,churned,USA,2025-10-22
2025-10-25,u0146,free,0,active,USA,2025-10-17
2025-10-25,u0162,free,0,active,USA,2025-10-22
2025-10-25,u0163,free,0,active,USA,2025-10-25
2025-10-25,u0178,pro,29,active,USA,2025-10-12
2025-10-25,u0188,enterprise,299,active,USA,2025-10-11
2025-10-25,u0191,free,0,active,UK,2025-10-16
2025-10-25,u0194,free,0,active,Spain,2025-10-25
2025-10-25,u0205,pro,0,trial,Spain,2025-10-13
2025-10-25,u0209,free,0,active,Spain,2025-10-25
2025-10-25,u0211,free,0,active,USA,2025-10-25
2025-10-25,u0213,free,0,active,USA,2025-10-10
2025-10-25,u0223,pro,29,active,Brazil,2025-10-25
2025-10-25,u0225,free,0,active,USA,2025-10-20
2025-10-25,u0227,free,0,active,Spain,2025-10-15
2025-10-25,u0245,free,0,active,UK,2025-10-10
2025-10-25,u0249,pro,29,active,USA,2025-10-18
2025-10-25,u0265,free,0,active,Japan,2025-10-05
2025-10-25,u0269,free,0,active,Mexico,2025-10-21
2025-10-25,u0273,pro,29,active,USA,2025-10-25
2025-10-25,u0277,free,0,active,France,2025-10-22
2025-10-25,u0287,free,0,active,USA,2025-10-16
2025-10-25,u0288,free,0,active,USA,2025-10-22
2025-10-25,u0291,free,0,active,Spain,2025-10-09
2025-10-25,u0295,free,0,active,USA,2025-10-22
2025-10-25,u0299,free,0,active,USA,2025-10-08
2025-10-25,u0313,pro,29,active,USA,2025-10-25
2025-10-25,u0319,pro,29,active,Mexico,2025-10-19
2025-10-25,u0320,pro,29,active,Germany,2025-10-23
2025-10-25,u0325,free,0,active,USA,2025-10-24
2025-10-25,u0330,pro,0,trial,Mexico,2025-10-14
2025-10-25,u0338,free,0,active,USA,2025-10-09
2025-10-25,u0342,pro,29,active,USA,2025-10-05
2025-10-25,u0371,free,0,active,USA,2025-10-16
2025-10-25,u0376,pro,29,active,USA,2025-10-09
2025-10-25,u0384,free,0,active,Japan,2025-10-23
2025-10-25,u0389,pro,29,active,France,2025-10-08
2025-10-25,u0390,pro,29,active,Brazil,2025-10-17
2025-10-25,u0394,pro,29,active,USA,2025-10-24
2025-10-25,u0404,pro,29,active,Spain,2025-10-17
2025-10-25,u0410,free,0,active,Germany,2025-10-24
2025-10-25,u0421,free,0,trial,USA,2025-10-13
2025-10-25,u0423,free,0,active,USA,2025-10-03
2025-10-25,u0425,free,0,churned,Germany,2025-10-11
2025-10-25,u0429,pro,29,active,USA,2025-10-15
2025-10-25,u0433,pro,29,active,USA,2025-10-23
2025-10-25,u0438,free,0,trial,USA,2025-10-16
2025-10-25,u0443,free,0,active,Spain,2025-10-13
2025-10-25,u0447,enterprise,299,active,Mexico,2025-10-07
2025-10-25,u0456,free,0,active,Germany,2025-10-25
2025-10-25,u0467,free,0,active,USA,2025-10-14
2025-10-25,u0473,free,0,trial,USA,2025-10-23
2025-10-25,u0475,free,0,active,Japan,2025-10-24
2025-10-25,u0485,enterprise,299,active,Japan,2025-10-23
2025-10-25,u0487,enterprise,299,active,Germany,2025-10-05
2025-10-25,u0492,pro,29,active,UK,2025-10-21
2025-10-26,u0004,free,0,active,Mexico,2025-10-20
2025-10-26,u0009,free,0,active,UK,2025-10-20
2025-10-26,u0021,pro,29,active,UK,2025-10-08
2025-10-26,u0026,enterprise,299,active,USA,2025-10-18
2025-10-26,u0032,free,0,active,France,2025-10-15
2025-10-26,u0036,enterprise,299,active,Spain,2025-10-18
2025-10-26,u0039,free,0,active,UK,2025-10-24
2025-10-26,u0047,free,0,churned,USA,2025-10-07
2025-10-26,u0057,pro,29,active,Brazil,2025-10-24
2025-10-26,u0077,free,0,active,USA,2025-10-09
2025-10-26,u0081,free,0,trial,Germany,2025-10-23
2025-10-26,u0082,free,0,churned,France,2025-10-08
2025-10-26,u0087,free,0,churned,USA,2025-10-11
2025-10-26,u0088,free,0,trial,USA,2025-10-13
2025-10-26,u0090,free,0,trial,USA,2025-10-20
2025-10-26,u0094,free,0,active,USA,2025-10-08
2025-10-26,u0096,free,0,active,USA,2025-10-12
2025-10-26,u0099,pro,29,active,UK,2025-10-24
2025-10-26,u0100,free,0,trial,USA,2025-10-13
2025-10-26,u0103,enterprise,299,active,UK,2025-10-25
2025-10-26,u0104,free,0,active,Spain,2025-10-09
2025-10-26,u0105,free,0,active,UK,2025-10-12
2025-10-26,u0108,enterprise,299,active,Japan,2025-10-05
2025-10-26,u0120,free,0,active,UK,2025-10-06
2025-10-26,u0126,free,0,active,USA,2025-10-22
2025-10-26,u0127,pro,29,active,USA,2025-10-25
2025-10-26,u0129,pro,29,active,USA,2025-10-21
2025-10-26,u0133,free,0,active,USA,2025-10-20
2025-10-26,u0138,free,0,active,Germany,2025-10-25
2025-10-26,u0142,free,0,active,USA,2025-10-11
2025-10-26,u0144,pro,0,churned,USA,2025-10-22
2025-10-26,u0146,free,0,active,USA,2025-10-17
2025-10-26,u0162,free,0,active,USA,2025-10-22
2025-10-26,u0163,free,0,active,USA,2025-10-25
2025-10-26,u0172,pro,29,active,USA,2025-10-26
2025-10-26,u0178,pro,29,active,USA,2025-10-12
2025-10-26,u0188,enterprise,299,active,USA,2025-10-11
2025-10-26,u0191,free,0,active,UK,2025-10-16
2025-10-26,u0194,free,0,active,Spain,2025-10-25
2025-10-26,u0205,pro,0,trial,Spain,2025-10-13
2025-10-26,u0209,free,0,active,Spain,2025-10-25
2025-10-26,u0211,free,0,active,USA,2025-10-25
2025-10-26,u0213,free,0,active,USA,2025-10-10
2025-10-26,u0223,pro,29,active,Brazil,2025-10-25
2025-10-26,u0225,free,0,active,USA,2025-10-20
2025-10-26,u0227,free,0,active,Spain,2025-10-15
2025-10-26,u0245,free,0,active,UK,2025-10-10
2025-10-26,u0249,pro,29,active,USA,2025-10-18
2025-10-26,u0265,free,0,active,Japan,2025-10-05
2025-10-26,u0269,free,0,active,Mexico,2025-10-21
2025-10-26,u0273,pro,29,active,USA,2025-10-25
2025-10-26,u0277,free,0,active,France,2025-10-22
2025-10-26,u0287,free,0,active,USA,2025-10-16
2025-10-26,u0288,free,0,active,USA,2025-10-22
2025-10-26,u0291,free,0,active,Spain,2025-10-09
2025-10-26,u0295,free,0,active,USA,2025-10-22
2025-10-26,u0299,free,0,active,USA,2025-10-08
2025-10-26,u0313,pro,29,active,USA,2025-10-25
2025-10-26,u0319,pro,29,active,Mexico,2025-10-19
2025-10-26,u0320,pro,29,active,Germany,2025-10-23
2025-10-26,u0325,free,0,active,USA,2025-10-24
2025-10-26,u0330,pro,0,trial,Mexico,2025-10-14
2025-10-26,u0338,free,0,active,USA,2025-10-09
2025-10-26,u0342,pro,29,active,USA,2025-10-05
2025-10-26,u0344,free,0,active,USA,2025-10-26
2025-10-26,u0371,free,0,active,USA,2025-10-16
2025-10-26,u0376,pro,29,active,USA,2025-10-09
2025-10-26,u0378,free,0,active,USA,2025-10-26
2025-10-26,u0384,free,0,active,Japan,2025-10-23
2025-10-26,u0389,pro,29,active,France,2025-10-08
2025-10-26,u0390,pro,29,active,Brazil,2025-10-17
2025-10-26,u0394,pro,29,active,USA,2025-10-24
2025-10-26,u0404,pro,29,active,Spain,2025-10-17
2025-10-26,u0410,free,0,active,Germany,2025-10-24
2025-10-26,u0421,free,0,trial,USA,2025-10-13
2025-10-26,u0423,free,0,active,USA,2025-10-03
2025-10-26,u0425,free,0,churned,Germany,2025-10-11
2025-10-26,u0429,pro,29,active,USA,2025-10-15
2025-10-26,u0433,pro,29,active,USA,2025-10-23
2025-10-26,u0438,free,0,trial,USA,2025-10-16
2025-10-26,u0443,free,0,active,Spain,2025-10-13
2025-10-26,u0447,enterprise,299,active,Mexico,2025-10-07
2025-10-26,u0456,free,0,active,Germany,2025-10-25
2025-10-26,u0467,free,0,active,USA,2025-10-14
2025-10-26,u0473,free,0,trial,USA,2025-10-23
2025-10-26,u0475,free,0,active,Japan,2025-10-24
2025-10-26,u0485,enterprise,299,active,Japan,2025-10-23
2025-10-26,u0487,enterprise,299,active,Germany,2025-10-05
2025-10-26,u0492,pro,29,active,UK,2025-10-21
2025-10-27,u0004,free,0,active,Mexico,2025-10-20
2025-10-27,u0009,free,0,active,UK,2025-10-20
2025-10-27,u0021,pro,29,active,UK,2025-10-08
2025-10-27,u0026,enterprise,299,active,USA,2025-10-18
2025-10-27,u0032,free,0,active,France,2025-10-15
2025-10-27,u0036,enterprise,299,active,Spain,2025-10-18
2025-10-27,u0038,enterprise,299,active,Germany,2025-10-27
2025-10-27,u0039,free,0,active,UK,2025-10-24
2025-10-27,u0047,free,0,churned,USA,2025-10-07
2025-10-27,u0057,pro,29,active,Brazil,2025-10-24
2025-10-27,u0075,pro,0,trial,UK,2025-10-27
2025-10-27,u0077,free,0,active,USA,2025-10-09
2025-10-27,u0081,free,0,trial,Germany,2025-10-23
2025-10-27,u0082,free,0,churned,France,2025-10-08
2025-10-27,u0087,free,0,churned,USA,2025-10-11
2025-10-27,u0088,free,0,churned,USA,2025-10-13
2025-10-27,u0090,free,0,trial,USA,2025-10-20
2025-10-27,u0094,free,0,active,USA,2025-10-08
2025-10-27,u0096,free,0,active,USA,2025-10-12
2025-10-27,u0099,pro,29,active,UK,2025-10-24
2025-10-27,u0100,free,0,active,USA,2025-10-13
2025-10-27,u0103,enterprise,299,active,UK,2025-10-25
2025-10-27,u0104,free,0,active,Spain,2025-10-09
2025-10-27,u0105,free,0,active,UK,2025-10-12
2025-10-27,u0108,enterprise,299,active,Japan,2025-10-05
2025-10-27,u0120,free,0,active,UK,2025-10-06
2025-10-27,u0126,free,0,active,USA,2025-10-22
2025-10-27,u0127,pro,29,active,USA,2025-10-25
2025-10-27,u0129,pro,29,active,USA,2025-10-21
2025-10-27,u0133,free,0,active,USA,2025-10-20
2025-10-27,u0138,free,0,active,Germany,2025-10-25
2025-10-27,u0142,free,0,active,USA,2025-10-11
2025-10-27,u0144,pro,0,churned,USA,2025-10-22
2025-10-27,u0146,free,0,active,USA,2025-10-17
2025-10-27,u0162,free,0,active,USA,2025-10-22
2025-10-27,u0163,free,0,active,USA,2025-10-25
2025-10-27,u0172,pro,29,active,USA,2025-10-26
2025-10-27,u0178,pro,29,active,USA,2025-10-12
2025-10-27,u0188,enterprise,299,active,USA,2025-10-11
2025-10-27,u0191,free,0,active,UK,2025-10-16
2025-10-27,u0194,free,0,active,Spain,2025-10-25
2025-10-27,u0205,pro,29,active,Spain,2025-10-13
2025-10-27,u0209,free,0,active,Spain,2025-10-25
2025-10-27,u0211,free,0,active,USA,2025-10-25
2025-10-27,u0213,free,0,active,USA,2025-10-10
2025-10-27,u0223,pro,29,active,Brazil,2025-10-25
2025-10-27,u0225,free,0,active,USA,2025-10-20
2025-10-27,u0227,free,0,active,Spain,2025-10-15
2025-10-27,u0245,free,0,active,UK,2025-10-10
2025-10-27,u0249,pro,29,active,USA,2025-10-18
