cobertura_tech,n_techs_match,diff_nivel,diff_anos,tiene_cloud_si_pide,falta_cloud,tiene_docker_si_pide,falta_docker,tiene_sql_si_pide,falta_sql,ingles_ok,llm_match,n_proyectos,anos_experiencia,score_claude,candidato_json,oferta_json
0.0,0,1,3.5,1,0,0,0,1,0,0,1,4,4.4,72,"{""nivel"": ""mid"", ""anos_experiencia"": 4.4, ""stack"": [""LangChain"", ""RAG"", ""SQLAlchemy"", ""FastAPI"", ""PostgreSQL"", ""Django"", ""XGBoost"", ""GCP Cloud Run"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 3, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.9, ""tecnologias_requeridas"": [""CrewAI"", ""Langfuse"", ""pgvector"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": false}"
0.167,2,-2,-2.3,1,0,0,1,1,0,1,1,3,1.5,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.5, ""stack"": [""LlamaIndex"", ""LangGraph"", ""SQLAlchemy"", ""Django"", ""XGBoost"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.8, ""tecnologias_requeridas"": [""LangChain"", ""PostgreSQL"", ""LangGraph"", ""MongoDB"", ""Kubernetes"", ""RAG"", ""Docker"", ""pgvector"", ""Haystack"", ""ChromaDB"", ""AutoGen"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.222,2,-1,-1.1,1,0,0,0,1,0,0,0,3,0.5,35,"{""nivel"": ""junior"", ""anos_experiencia"": 0.5, ""stack"": [""Langfuse"", ""LangGraph"", ""AutoGen"", ""RAG"", ""Flask"", ""SQLAlchemy"", ""FastAPI"", ""Matplotlib"", ""PyTorch"", ""GCP BigQuery"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.6, ""tecnologias_requeridas"": [""Haystack"", ""Redis"", ""LangGraph"", ""Celery"", ""LlamaIndex"", ""PostgreSQL"", ""Django"", ""AutoGen"", ""Kubernetes""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
0.333,1,2,8.4,1,0,1,0,1,0,1,0,8,9.0,92,"{""nivel"": ""senior"", ""anos_experiencia"": 9.0, ""stack"": [""RAG"", ""SQLAlchemy"", ""Flask"", ""sklearn"", ""NumPy"", ""Matplotlib"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.6, ""tecnologias_requeridas"": [""Flask"", ""Redis"", ""Docker""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.2,2,1,7.7,0,0,0,0,0,1,1,0,15,9.3,42,"{""nivel"": ""senior"", ""anos_experiencia"": 9.3, ""stack"": [""pgvector"", ""PostgreSQL"", ""FastAPI"", ""AWS EC2"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 15, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.6, ""tecnologias_requeridas"": [""LangGraph"", ""Kubernetes"", ""LlamaIndex"", ""FastAPI"", ""CrewAI"", ""pgvector"", ""Flask"", ""AutoGen"", ""Django"", ""Celery""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": false}"
0.0,0,1,2.8,0,0,0,1,0,1,1,1,4,3.2,62,"{""nivel"": ""mid"", ""anos_experiencia"": 3.2, ""stack"": [""ChromaDB"", ""LangGraph"", ""LangChain"", ""LlamaIndex"", ""MongoDB"", ""PostgreSQL"", ""Redis"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.4, ""tecnologias_requeridas"": [""Docker"", ""RAG"", ""FastAPI""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.267,4,-1,-0.4,0,0,0,0,0,0,1,0,3,4.4,52,"{""nivel"": ""mid"", ""anos_experiencia"": 4.4, ""stack"": [""Haystack"", ""ChromaDB"", ""CrewAI"", ""Langfuse"", ""Celery"", ""Pandas"", ""Matplotlib"", ""Azure Functions"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 4.8, ""tecnologias_requeridas"": [""Docker"", ""FastAPI"", ""CrewAI"", ""SQLAlchemy"", ""PostgreSQL"", ""LlamaIndex"", ""Flask"", ""Kubernetes"", ""RAG"", ""ChromaDB"", ""Langfuse"", ""LangGraph"", ""LangChain"", ""Haystack"", ""pgvector""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.214,3,-2,-4.9,0,1,1,0,0,0,1,0,1,2.0,15,"{""nivel"": ""junior"", ""anos_experiencia"": 2.0, ""stack"": [""Langfuse"", ""CrewAI"", ""Flask"", ""Docker"", ""TensorFlow""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 6.9, ""tecnologias_requeridas"": [""Langfuse"", ""SQLAlchemy"", ""PostgreSQL"", ""Celery"", ""Flask"", ""RAG"", ""LangChain"", ""FastAPI"", ""LlamaIndex"", ""CrewAI"", ""LangGraph"", ""AutoGen"", ""Redis"", ""Kubernetes""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": false}"
0.0,0,-1,-0.4,0,0,0,0,0,1,1,0,3,1.2,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.2, ""stack"": [""SQLAlchemy"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.6, ""tecnologias_requeridas"": [""Langfuse"", ""Flask"", ""PostgreSQL"", ""Haystack"", ""RAG"", ""LlamaIndex"", ""pgvector"", ""AutoGen"", ""Django"", ""CrewAI""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.0,0,-2,-1.6,1,0,1,0,0,0,1,1,1,1.7,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.7, ""stack"": [""LangChain"", ""CrewAI"", ""Redis"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.3, ""tecnologias_requeridas"": [""Haystack"", ""AutoGen"", ""pgvector"", ""Docker"", ""FastAPI"", ""LlamaIndex"", ""ChromaDB"", ""SQLAlchemy"", ""MongoDB"", ""Kubernetes""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.375,3,0,-0.3,0,1,1,0,0,0,1,0,7,2.3,35,"{""nivel"": ""mid"", ""anos_experiencia"": 2.3, ""stack"": [""Langfuse"", ""pgvector"", ""FastAPI"", ""SQLAlchemy"", ""Kubernetes"", ""Docker"", ""HuggingFace"", ""NumPy"", ""Matplotlib""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.6, ""tecnologias_requeridas"": [""Celery"", ""MongoDB"", ""LlamaIndex"", ""LangGraph"", ""pgvector"", ""Kubernetes"", ""CrewAI"", ""Langfuse""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.333,2,1,1.8,1,0,0,1,0,0,1,1,7,2.5,72,"{""nivel"": ""mid"", ""anos_experiencia"": 2.5, ""stack"": [""pgvector"", ""LangGraph"", ""Haystack"", ""Celery"", ""MongoDB"", ""FastAPI"", ""Flask"", ""AWS S3"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.7, ""tecnologias_requeridas"": [""FastAPI"", ""Langfuse"", ""ChromaDB"", ""Docker"", ""CrewAI"", ""Celery""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.286,2,-1,-1.1,1,0,0,0,0,1,1,1,4,0.8,35,"{""nivel"": ""junior"", ""anos_experiencia"": 0.8, ""stack"": [""ChromaDB"", ""RAG"", ""LangGraph"", ""pgvector"", ""PostgreSQL"", ""Kubernetes"", ""FastAPI"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.9, ""tecnologias_requeridas"": [""CrewAI"", ""Flask"", ""Haystack"", ""AutoGen"", ""PostgreSQL"", ""Docker"", ""LangGraph""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.0,0,2,10.6,1,0,0,1,1,0,1,0,6,11.0,35,"{""nivel"": ""senior"", ""anos_experiencia"": 11.0, ""stack"": [""Celery"", ""AWS S3"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.4, ""tecnologias_requeridas"": [""ChromaDB"", ""PostgreSQL"", ""pgvector"", ""CrewAI"", ""SQLAlchemy"", ""AutoGen""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""healthtech"", ""remoto"": false}"
0.167,1,0,-0.5,0,0,0,0,0,0,1,0,3,0.4,28,"{""nivel"": ""junior"", ""anos_experiencia"": 0.4, ""stack"": [""Kubernetes"", ""MongoDB"", ""PyTorch"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.9, ""tecnologias_requeridas"": [""MongoDB"", ""Django"", ""AutoGen"", ""ChromaDB"", ""Redis"", ""pgvector""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.0,0,-1,-1.5,0,1,1,0,0,0,1,0,6,3.6,28,"{""nivel"": ""mid"", ""anos_experiencia"": 3.6, ""stack"": [""MongoDB"", ""NumPy"", ""sklearn"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 5.1, ""tecnologias_requeridas"": [""CrewAI"", ""LangChain"", ""Redis"", ""FastAPI"", ""Langfuse"", ""AutoGen"", ""Kubernetes"", ""LlamaIndex"", ""RAG"", ""pgvector""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.0,0,1,8.3,1,0,0,0,0,1,1,1,12,9.5,52,"{""nivel"": ""senior"", ""anos_experiencia"": 9.5, ""stack"": [""LangChain"", ""FastAPI"", ""Azure App Service"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 12, ""n_agentes_ia"": 3, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.2, ""tecnologias_requeridas"": [""SQLAlchemy"", ""LlamaIndex"", ""MongoDB"", ""CrewAI"", ""Celery""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.5,2,0,0.0,1,0,0,1,0,0,1,0,3,0.2,72,"{""nivel"": ""junior"", ""anos_experiencia"": 0.2, ""stack"": [""RAG"", ""CrewAI"", ""AutoGen"", ""pgvector"", ""Django"", ""FastAPI"", ""HuggingFace"", ""PyTorch"", ""TensorFlow"", ""Azure App Service"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.2, ""tecnologias_requeridas"": [""MongoDB"", ""FastAPI"", ""CrewAI"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
0.111,1,0,1.9,1,0,1,0,0,0,0,0,8,3.6,35,"{""nivel"": ""mid"", ""anos_experiencia"": 3.6, ""stack"": [""Haystack"", ""ChromaDB"", ""Flask"", ""HuggingFace"", ""Matplotlib"", ""TensorFlow"", ""AWS EC2""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.7, ""tecnologias_requeridas"": [""LangGraph"", ""Flask"", ""LlamaIndex"", ""Kubernetes"", ""MongoDB"", ""Django"", ""pgvector"", ""Docker"", ""FastAPI""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": true}"
0.0,0,-1,-1.1,0,0,1,0,0,0,1,0,1,0.3,22,"{""nivel"": ""junior"", ""anos_experiencia"": 0.3, ""stack"": [""AutoGen"", ""SQLAlchemy"", ""MongoDB"", ""Flask"", ""Celery"", ""NumPy"", ""PyTorch"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.4, ""tecnologias_requeridas"": [""pgvector"", ""CrewAI"", ""LangChain"", ""ChromaDB"", ""Redis"", ""LangGraph"", ""Langfuse""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": true}"
0.0,0,0,1.0,1,0,0,1,0,0,1,0,3,1.1,42,"{""nivel"": ""junior"", ""anos_experiencia"": 1.1, ""stack"": [""Flask"", ""Docker"", ""PyTorch"", ""sklearn"", ""GCP Cloud Run"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""pgvector"", ""RAG"", ""FastAPI"", ""Django"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.4,2,0,3.3,0,0,0,0,0,1,0,1,7,4.6,62,"{""nivel"": ""mid"", ""anos_experiencia"": 4.6, ""stack"": [""ChromaDB"", ""Haystack"", ""RAG"", ""CrewAI"", ""Kubernetes"", ""Celery"", ""Redis"", ""AWS EC2"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.3, ""tecnologias_requeridas"": [""pgvector"", ""CrewAI"", ""Celery"", ""Langfuse"", ""LangGraph""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.4,2,0,2.1,0,0,0,0,0,1,1,0,6,4.6,45,"{""nivel"": ""mid"", ""anos_experiencia"": 4.6, ""stack"": [""AutoGen"", ""LlamaIndex"", ""ChromaDB"", ""SQLAlchemy"", ""TensorFlow"", ""XGBoost"", ""Azure Functions"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.5, ""tecnologias_requeridas"": [""MongoDB"", ""LangGraph"", ""Langfuse"", ""SQLAlchemy"", ""ChromaDB""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": true}"
0.2,3,0,5.3,1,0,0,0,0,0,1,0,12,9.2,52,"{""nivel"": ""senior"", ""anos_experiencia"": 9.2, ""stack"": [""ChromaDB"", ""MongoDB"", ""FastAPI"", ""Kubernetes"", ""Pandas"", ""Matplotlib"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 12, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.9, ""tecnologias_requeridas"": [""Celery"", ""Redis"", ""AutoGen"", ""Django"", ""MongoDB"", ""Haystack"", ""FastAPI"", ""PostgreSQL"", ""LangGraph"", ""Docker"", ""Kubernetes"", ""RAG"", ""Langfuse"", ""SQLAlchemy"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.154,2,0,2.4,0,0,0,0,1,0,1,0,6,8.2,35,"{""nivel"": ""senior"", ""anos_experiencia"": 8.2, ""stack"": [""ChromaDB"", ""PostgreSQL"", ""Celery"", ""AWS S3"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 5.8, ""tecnologias_requeridas"": [""Langfuse"", ""Flask"", ""RAG"", ""pgvector"", ""SQLAlchemy"", ""LangGraph"", ""FastAPI"", ""AutoGen"", ""ChromaDB"", ""Kubernetes"", ""Haystack"", ""Redis"", ""PostgreSQL""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.2,1,-1,-1.2,1,0,0,1,1,0,1,0,3,0.9,35,"{""nivel"": ""junior"", ""anos_experiencia"": 0.9, ""stack"": [""ChromaDB"", ""LangGraph"", ""Docker"", ""Redis"", ""TensorFlow"", ""GCP Cloud Run"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""Haystack"", ""Django"", ""Celery"", ""Langfuse"", ""Redis""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.375,3,0,-1.2,1,0,0,0,0,1,1,0,9,5.7,42,"{""nivel"": ""senior"", ""anos_experiencia"": 5.7, ""stack"": [""LlamaIndex"", ""CrewAI"", ""Haystack"", ""Kubernetes"", ""Celery"", ""MongoDB"", ""Django"", ""Azure App Service"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 9, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 6.9, ""tecnologias_requeridas"": [""CrewAI"", ""Django"", ""LlamaIndex"", ""SQLAlchemy"", ""LangGraph"", ""LangChain"", ""AutoGen"", ""Redis""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.3,3,-2,-5.5,0,0,0,1,1,0,0,1,2,0.8,18,"{""nivel"": ""junior"", ""anos_experiencia"": 0.8, ""stack"": [""LangGraph"", ""Haystack"", ""SQLAlchemy"", ""PostgreSQL"", ""FastAPI"", ""Kubernetes"", ""XGBoost"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 6.3, ""tecnologias_requeridas"": [""Flask"", ""Langfuse"", ""Redis"", ""pgvector"", ""LlamaIndex"", ""AutoGen"", ""FastAPI"", ""Kubernetes"", ""LangGraph"", ""Docker""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": false}"
0.2,1,-1,-1.2,0,1,1,0,0,1,1,1,3,0.6,32,"{""nivel"": ""junior"", ""anos_experiencia"": 0.6, ""stack"": [""RAG"", ""Docker"", ""Flask"", ""Matplotlib"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.8, ""tecnologias_requeridas"": [""Celery"", ""FastAPI"", ""pgvector"", ""Flask"", ""LangGraph""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
